station_id,day_type,hour_of_day,predicted_crowd_level,minutes_until_next_train,is_operating
KJ35,Weekday,5,1,-1,False
KJ35,Weekday,6,4,0,True
KJ35,Weekday,7,5,0,True
KJ35,Weekday,8,5,0,True
KJ35,Weekday,9,1,0,True
KJ35,Weekday,10,1,3,True
KJ35,Weekday,11,1,6,True
KJ35,Weekday,12,1,2,True
KJ35,Weekday,13,1,5,True
KJ35,Weekday,14,1,1,True
KJ35,Weekday,15,1,4,True
KJ35,Weekday,16,1,0,True
KJ35,Weekday,17,3,0,True
KJ35,Weekday,18,3,0,True
KJ35,Weekday,19,3,0,True
KJ35,Weekday,20,1,4,True
KJ35,Weekday,21,1,0,True
KJ35,Weekday,22,1,0,True
KJ35,Weekday,23,1,0,True
KJ35,Weekend,0,1,-1,False
KJ35,Weekend,1,1,-1,False
KJ35,Weekend,2,1,-1,False
KJ35,Weekend,3,1,-1,False
KJ35,Weekend,4,1,-1,False
KJ35,Weekend,5,1,-1,False
KJ35,Weekend,6,1,0,True
KJ35,Weekend,7,1,0,True
KJ35,Weekend,8,1,0,True
KJ35,Weekend,9,1,0,True
KJ35,Weekend,10,2,3,True
KJ35,Weekend,11,2,6,True
KJ35,Weekend,12,2,2,True
KJ35,Weekend,13,2,5,True
KJ35,Weekend,14,2,1,True
KJ35,Weekend,15,2,4,True
KJ35,Weekend,16,2,0,True
KJ35,Weekend,17,2,0,True
KJ35,Weekend,18,2,0,True
KJ35,Weekend,19,2,0,True
KJ35,Weekend,20,2,4,True
KJ35,Weekend,21,1,0,True
KJ35,Weekend,22,1,0,True
KJ35,Weekend,23,1,0,True
KJ36,Weekday,0,1,-1,False
KJ36,Weekday,1,1,-1,False
KJ36,Weekday,2,1,-1,False
KJ36,Weekday,3,1,-1,False
KJ36,Weekday,4,1,-1,False
KJ36,Weekday,5,1,-1,False
KJ36,Weekday,6,4,0,True
KJ36,Weekday,7,5,0,True
KJ36,Weekday,8,5,0,True
KJ36,Weekday,9,1,0,True
KJ36,Weekday,10,1,3,True
KJ36,Weekday,11,1,6,True
KJ36,Weekday,12,1,2,True
KJ36,Weekday,13,1,5,True
KJ36,Weekday,14,1,1,True
KJ36,Weekday,15,1,4,True
KJ36,Weekday,16,1,0,True
KJ36,Weekday,17,3,0,True
KJ36,Weekday,18,3,0,True
KJ36,Weekday,19,3,0,True
KJ36,Weekday,20,1,4,True
KJ36,Weekday,21,1,0,True
KJ36,Weekday,22,1,0,True
KJ36,Weekday,23,1,0,True
KJ36,Weekend,0,1,-1,False
KJ36,Weekend,1,1,-1,False
KJ36,Weekend,2,1,-1,False
KJ36,Weekend,3,1,-1,False
KJ36,Weekend,4,1,-1,False
KJ36,Weekend,5,1,-1,False
KJ36,Weekend,6,1,0,True
KJ36,Weekend,7,1,0,True
KJ36,Weekend,8,1,0,True
KJ36,Weekend,9,1,0,True
KJ36,Weekend,10,2,3,True
KJ36,Weekend,11,2,6,True
KJ36,Weekend,12,2,2,True
KJ36,Weekend,13,2,5,True
KJ36,Weekend,14,2,1,True
KJ36,Weekend,15,2,4,True
KJ36,Weekend,16,2,0,True
KJ36,Weekend,17,2,0,True
KJ36,Weekend,18,2,0,True
KJ36,Weekend,19,2,0,True
KJ36,Weekend,20,2,4,True
KJ36,Weekend,21,1,0,True
KJ36,Weekend,22,1,0,True
KJ36,Weekend,23,1,0,True
KJ37,Weekday,0,1,-1,False
KJ37,Weekday,1,1,-1,False
KJ37,Weekday,2,1,-1,False
KJ37,Weekday,3,1,-1,False
KJ37,Weekday,4,1,-1,False
KJ37,Weekday,5,1,-1,False
KJ37,Weekday,6,2,0,True
KJ37,Weekday,7,5,0,True
KJ37,Weekday,8,5,0,True
KJ37,Weekday,9,2,0,True
KJ37,Weekday,10,2,3,True
KJ37,Weekday,11,2,6,True
KJ37,Weekday,12,2,2,True
KJ37,Weekday,13,2,5,True
KJ37,Weekday,14,2,1,True
KJ37,Weekday,15,2,4,True
KJ37,Weekday,16,2,0,True
KJ37,Weekday,17,5,0,True
KJ37,Weekday,18,5,0,True
KJ37,Weekday,19,2,0,True
KJ37,Weekday,20,2,4,True
KJ37,Weekday,21,2,0,True
KJ37,Weekday,22,2,0,True
KJ37,Weekday,23,2,0,True
KJ37,Weekend,0,1,-1,False
KJ37,Weekend,1,1,-1,False
KJ37,Weekend,2,1,-1,False
KJ37,Weekend,3,1,-1,False
KJ37,Weekend,4,1,-1,False
KJ37,Weekend,5,1,-1,False
KJ37,Weekend,6,2,0,True
KJ37,Weekend,7,2,0,True
KJ37,Weekend,8,2,0,True
KJ37,Weekend,9,2,0,True
KJ37,Weekend,10,3,3,True
KJ37,Weekend,11,3,6,True
KJ37,Weekend,12,3,2,True
KJ37,Weekend,13,3,5,True
KJ37,Weekend,14,3,1,True
KJ37,Weekend,15,3,4,True
KJ37,Weekend,16,3,0,True
KJ37,Weekend,17,3,0,True
KJ37,Weekend,18,3,0,True
KJ37,Weekend,19,3,0,True
KJ37,Weekend,20,2,4,True
KJ37,Weekend,21,2,0,True
KJ37,Weekend,22,2,0,True
KJ37,Weekend,23,2,0,True
KJ4,Weekday,0,1,-1,False
KJ4,Weekday,1,1,-1,False
KJ4,Weekday,2,1,-1,False
KJ4,Weekday,3,1,-1,False
KJ4,Weekday,4,1,-1,False
KJ4,Weekday,5,1,-1,False
KJ4,Weekday,6,4,0,True
KJ4,Weekday,7,5,0,True
KJ4,Weekday,8,5,0,True
KJ4,Weekday,9,1,0,True
KJ4,Weekday,10,1,3,True
KJ4,Weekday,11,1,6,True
KJ4,Weekday,12,1,2,True
KJ4,Weekday,13,1,5,True
KJ4,Weekday,14,1,1,True
KJ4,Weekday,15,1,4,True
KJ4,Weekday,16,1,0,True
KJ4,Weekday,17,3,0,True
KJ4,Weekday,18,3,0,True
KJ4,Weekday,19,3,0,True
KJ4,Weekday,20,1,4,True
KJ4,Weekday,21,1,0,True
KJ4,Weekday,22,1,0,True
KJ4,Weekday,23,1,0,True
KJ4,Weekend,0,1,-1,False
KJ4,Weekend,1,1,-1,False
KJ4,Weekend,2,1,-1,False
KJ4,Weekend,3,1,-1,False
KJ4,Weekend,4,1,-1,False
KJ4,Weekend,5,1,-1,False
KJ4,Weekend,6,1,0,True
KJ4,Weekend,7,1,0,True
KJ4,Weekend,8,1,0,True
KJ4,Weekend,9,1,0,True
KJ4,Weekend,10,2,3,True
KJ4,Weekend,11,2,6,True
KJ4,Weekend,12,2,2,True
KJ4,Weekend,13,2,5,True
KJ4,Weekend,14,2,1,True
KJ4,Weekend,15,2,4,True
KJ4,Weekend,16,2,0,True
KJ4,Weekend,17,2,0,True
KJ4,Weekend,18,2,0,True
KJ4,Weekend,19,2,0,True
KJ4,Weekend,20,2,4,True
KJ4,Weekend,21,1,0,True
KJ4,Weekend,22,1,0,True
KJ4,Weekend,23,1,0,True
KJ5,Weekday,0,1,-1,False
KJ5,Weekday,1,1,-1,False
KJ5,Weekday,2,1,-1,False
KJ5,Weekday,3,1,-1,False
KJ5,Weekday,4,1,-1,False
KJ5,Weekday,5,1,-1,False
KJ5,Weekday,6,4,0,True
KJ5,Weekday,7,5,0,True
KJ5,Weekday,8,5,0,True
KJ5,Weekday,9,1,0,True
KJ5,Weekday,10,1,3,True
KJ5,Weekday,11,1,6,True
KJ5,Weekday,12,1,2,True
KJ5,Weekday,13,1,5,True
KJ5,Weekday,14,1,1,True
KJ5,Weekday,15,1,4,True
KJ5,Weekday,16,1,0,True
KJ5,Weekday,17,3,0,True
KJ5,Weekday,18,3,0,True
KJ5,Weekday,19,3,0,True
KJ5,Weekday,20,1,4,True
KJ5,Weekday,21,1,0,True
KJ5,Weekday,22,1,0,True
KJ5,Weekday,23,1,0,True
KJ5,Weekend,0,1,-1,False
KJ5,Weekend,1,1,-1,False
KJ5,Weekend,2,1,-1,False
KJ5,Weekend,3,1,-1,False
KJ5,Weekend,4,1,-1,False
KJ5,Weekend,5,1,-1,False
KJ5,Weekend,6,1,0,True
KJ5,Weekend,7,1,0,True
KJ5,Weekend,8,1,0,True
KJ5,Weekend,9,1,0,True
KJ5,Weekend,10,2,3,True
KJ5,Weekend,11,2,6,True
KJ5,Weekend,12,2,2,True
KJ5,Weekend,13,2,5,True
KJ5,Weekend,14,2,1,True
KJ5,Weekend,15,2,4,True
KJ5,Weekend,16,2,0,True
KJ5,Weekend,17,2,0,True
KJ5,Weekend,18,2,0,True
KJ5,Weekend,19,2,0,True
KJ5,Weekend,20,2,4,True
KJ5,Weekend,21,1,0,True
KJ5,Weekend,22,1,0,True
KJ5,Weekend,23,1,0,True
KJ6,Weekday,0,1,-1,False
KJ6,Weekday,1,1,-1,False
KJ6,Weekday,2,1,-1,False
KJ6,Weekday,3,1,-1,False
KJ6,Weekday,4,1,-1,False
KJ6,Weekday,5,1,-1,False
KJ6,Weekday,6,4,0,True
KJ6,Weekday,7,5,0,True
KJ6,Weekday,8,5,0,True
KJ6,Weekday,9,1,0,True
KJ6,Weekday,10,1,3,True
KJ6,Weekday,11,1,6,True
KJ6,Weekday,12,1,2,True
KJ6,Weekday,13,1,5,True
KJ6,Weekday,14,1,1,True
KJ6,Weekday,15,1,4,True
KJ6,Weekday,16,1,0,True
KJ6,Weekday,17,3,0,True
KJ6,Weekday,18,3,0,True
KJ6,Weekday,19,3,0,True
KJ6,Weekday,20,1,4,True
KJ6,Weekday,21,1,0,True
KJ6,Weekday,22,1,0,True
KJ6,Weekday,23,1,0,True
KJ6,Weekend,0,1,-1,False
KJ6,Weekend,1,1,-1,False
KJ6,Weekend,2,1,-1,False
KJ6,Weekend,3,1,-1,False
KJ6,Weekend,4,1,-1,False
KJ6,Weekend,5,1,-1,False
KJ6,Weekend,6,1,0,True
KJ6,Weekend,7,1,0,True
KJ6,Weekend,8,1,0,True
KJ6,Weekend,9,1,0,True
KJ6,Weekend,10,2,3,True
KJ6,Weekend,11,2,6,True
KJ6,Weekend,12,2,2,True
KJ6,Weekend,13,2,5,True
KJ6,Weekend,14,2,1,True
KJ6,Weekend,15,2,4,True
KJ6,Weekend,16,2,0,True
KJ6,Weekend,17,2,0,True
KJ6,Weekend,18,2,0,True
KJ6,Weekend,19,2,0,True
KJ6,Weekend,20,2,4,True
KJ6,Weekend,21,1,0,True
KJ6,Weekend,22,1,0,True
KJ6,Weekend,23,1,0,True
KJ7,Weekday,0,1,-1,False
KJ7,Weekday,1,1,-1,False
KJ7,Weekday,2,1,-1,False
KJ7,Weekday,3,1,-1,False
KJ7,Weekday,4,1,-1,False
KJ7,Weekday,5,1,-1,False
KJ7,Weekday,6,4,0,True
KJ7,Weekday,7,5,0,True
KJ7,Weekday,8,5,0,True
KJ7,Weekday,9,1,0,True
KJ7,Weekday,10,1,3,True
KJ7,Weekday,11,1,6,True
KJ7,Weekday,12,1,2,True
KJ7,Weekday,13,1,5,True
KJ7,Weekday,14,1,1,True
KJ7,Weekday,15,1,4,True
KJ7,Weekday,16,1,0,True
KJ7,Weekday,17,3,0,True
KJ7,Weekday,18,3,0,True
KJ7,Weekday,19,3,0,True
KJ7,Weekday,20,1,4,True
KJ7,Weekday,21,1,0,True
KJ7,Weekday,22,1,0,True
KJ7,Weekday,23,1,0,True
KJ7,Weekend,0,1,-1,False
KJ7,Weekend,1,1,-1,False
KJ7,Weekend,2,1,-1,False
KJ7,Weekend,3,1,-1,False
KJ7,Weekend,4,1,-1,False
KJ7,Weekend,5,1,-1,False
KJ7,Weekend,6,1,0,True
KJ7,Weekend,7,1,0,True
KJ7,Weekend,8,1,0,True
KJ7,Weekend,9,1,0,True
KJ7,Weekend,10,2,3,True
KJ7,Weekend,11,2,6,True
KJ7,Weekend,12,2,2,True
KJ7,Weekend,13,2,5,True
KJ7,Weekend,14,2,1,True
KJ7,Weekend,15,2,4,True
KJ7,Weekend,16,2,0,True
KJ7,Weekend,17,2,0,True
KJ7,Weekend,18,2,0,True
KJ7,Weekend,19,2,0,True
KJ7,Weekend,20,2,4,True
KJ7,Weekend,21,1,0,True
KJ7,Weekend,22,1,0,True
KJ7,Weekend,23,1,0,True
KJ8,Weekday,0,1,-1,False
KJ8,Weekday,1,1,-1,False
KJ8,Weekday,2,1,-1,False
KJ8,Weekday,3,1,-1,False
KJ8,Weekday,4,1,-1,False
KJ8,Weekday,5,1,-1,False
KJ8,Weekday,6,4,0,True
KJ8,Weekday,7,5,0,True
KJ8,Weekday,8,5,0,True
KJ8,Weekday,9,1,0,True
KJ8,Weekday,10,1,3,True
KJ8,Weekday,11,1,6,True
KJ8,Weekday,12,1,2,True
KJ8,Weekday,13,1,5,True
KJ8,Weekday,14,1,1,True
KJ8,Weekday,15,1,4,True
KJ8,Weekday,16,1,0,True
KJ8,Weekday,17,3,0,True
KJ8,Weekday,18,3,0,True
KJ8,Weekday,19,3,0,True
KJ8,Weekday,20,1,4,True
KJ8,Weekday,21,1,0,True
KJ8,Weekday,22,1,0,True
KJ8,Weekday,23,1,0,True
KJ8,Weekend,0,1,-1,False
KJ8,Weekend,1,1,-1,False
KJ8,Weekend,2,1,-1,False
KJ8,Weekend,3,1,-1,False
KJ8,Weekend,4,1,-1,False
KJ8,Weekend,5,1,-1,False
KJ8,Weekend,6,1,0,True
KJ8,Weekend,7,1,0,True
KJ8,Weekend,8,1,0,True
KJ8,Weekend,9,1,0,True
KJ8,Weekend,10,2,3,True
KJ8,Weekend,11,2,6,True
KJ8,Weekend,12,2,2,True
KJ8,Weekend,13,2,5,True
KJ8,Weekend,14,2,1,True
KJ8,Weekend,15,2,4,True
KJ8,Weekend,16,2,0,True
KJ8,Weekend,17,2,0,True
KJ8,Weekend,18,2,0,True
KJ8,Weekend,19,2,0,True
KJ8,Weekend,20,2,4,True
KJ8,Weekend,21,1,0,True
KJ8,Weekend,22,1,0,True
KJ8,Weekend,23,1,0,True
KJ9,Weekday,0,1,-1,False
KJ9,Weekday,1,1,-1,False
KJ9,Weekday,2,1,-1,False
KJ9,Weekday,3,1,-1,False
KJ9,Weekday,4,1,-1,False
KJ9,Weekday,5,1,-1,False
KJ9,Weekday,6,4,0,True
KJ9,Weekday,7,5,0,True
KJ9,Weekday,8,5,0,True
KJ9,Weekday,9,1,0,True
KJ9,Weekday,10,1,3,True
KJ9,Weekday,11,1,6,True
KJ9,Weekday,12,1,2,True
KJ9,Weekday,13,1,5,True
KJ9,Weekday,14,1,1,True
KJ9,Weekday,15,1,4,True
KJ9,Weekday,16,1,0,True
KJ9,Weekday,17,3,0,True
KJ9,Weekday,18,3,0,True
KJ9,Weekday,19,3,0,True
KJ9,Weekday,20,1,4,True
KJ9,Weekday,21,1,0,True
KJ9,Weekday,22,1,0,True
KJ9,Weekday,23,1,0,True
KJ9,Weekend,0,1,-1,False
KJ9,Weekend,1,1,-1,False
KJ9,Weekend,2,1,-1,False
KJ9,Weekend,3,1,-1,False
KJ9,Weekend,4,1,-1,False
KJ9,Weekend,5,1,-1,False
KJ9,Weekend,6,1,0,True
KJ9,Weekend,7,1,0,True
KJ9,Weekend,8,1,0,True
KJ9,Weekend,9,1,0,True
KJ9,Weekend,10,2,3,True
KJ9,Weekend,11,2,6,True
KJ9,Weekend,12,2,2,True
KJ9,Weekend,13,2,5,True
KJ9,Weekend,14,2,1,True
KJ9,Weekend,15,2,4,True
KJ9,Weekend,16,2,0,True
KJ9,Weekend,17,2,0,True
KJ9,Weekend,18,2,0,True
KJ9,Weekend,19,2,0,True
KJ9,Weekend,20,2,4,True
KJ9,Weekend,21,1,0,True
KJ9,Weekend,22,1,0,True
KJ9,Weekend,23,1,0,True
MR1,Weekday,0,1,-1,False
MR1,Weekday,1,1,-1,False
MR1,Weekday,2,1,-1,False
MR1,Weekday,3,1,-1,False
MR1,Weekday,4,1,-1,False
MR1,Weekday,5,1,-1,False
MR1,Weekday,6,2,0,True
MR1,Weekday,7,5,0,True
MR1,Weekday,8,5,0,True
MR1,Weekday,9,2,0,True
MR1,Weekday,10,2,3,True
MR1,Weekday,11,2,6,True
MR1,Weekday,12,2,2,True
MR1,Weekday,13,2,5,True
MR1,Weekday,14,2,1,True
MR1,Weekday,15,2,4,True
MR1,Weekday,16,2,0,True
MR1,Weekday,17,5,0,True
MR1,Weekday,18,5,0,True
MR1,Weekday,19,2,0,True
MR1,Weekday,20,2,4,True
MR1,Weekday,21,2,0,True
MR1,Weekday,22,2,0,True
MR1,Weekday,23,2,0,True
MR1,Weekend,0,1,-1,False
MR1,Weekend,1,1,-1,False
MR1,Weekend,2,1,-1,False
MR1,Weekend,3,1,-1,False
MR1,Weekend,4,1,-1,False
MR1,Weekend,5,1,-1,False
MR1,Weekend,6,2,0,True
MR1,Weekend,7,2,0,True
MR1,Weekend,8,2,0,True
MR1,Weekend,9,2,0,True
MR1,Weekend,10,3,3,True
MR1,Weekend,11,3,6,True
MR1,Weekend,12,3,2,True
MR1,Weekend,13,3,5,True
MR1,Weekend,14,3,1,True
MR1,Weekend,15,3,4,True
MR1,Weekend,16,3,0,True
MR1,Weekend,17,3,0,True
MR1,Weekend,18,3,0,True
MR1,Weekend,19,3,0,True
MR1,Weekend,20,2,4,True
MR1,Weekend,21,2,0,True
MR1,Weekend,22,2,0,True
MR1,Weekend,23,2,0,True
MR10,Weekday,0,1,-1,False
MR10,Weekday,1,1,-1,False
MR10,Weekday,2,1,-1,False
MR10,Weekday,3,1,-1,False
MR10,Weekday,4,1,-1,False
MR10,Weekday,5,1,-1,False
MR10,Weekday,6,4,0,True
MR10,Weekday,7,5,0,True
MR10,Weekday,8,5,0,True
MR10,Weekday,9,1,0,True
MR10,Weekday,10,1,3,True
MR10,Weekday,11,1,6,True
MR10,Weekday,12,1,2,True
MR10,Weekday,13,1,5,True
MR10,Weekday,14,1,1,True
MR10,Weekday,15,1,4,True
MR10,Weekday,16,1,0,True
MR10,Weekday,17,3,0,True
MR10,Weekday,18,3,0,True
MR10,Weekday,19,3,0,True
MR10,Weekday,20,1,4,True
MR10,Weekday,21,1,0,True
MR10,Weekday,22,1,0,True
MR10,Weekday,23,1,0,True
MR10,Weekend,0,1,-1,False
MR10,Weekend,1,1,-1,False
MR10,Weekend,2,1,-1,False
MR10,Weekend,3,1,-1,False
MR10,Weekend,4,1,-1,False
MR10,Weekend,5,1,-1,False
MR10,Weekend,6,1,0,True
MR10,Weekend,7,1,0,True
MR10,Weekend,8,1,0,True
MR10,Weekend,9,1,0,True
MR10,Weekend,10,2,3,True
MR10,Weekend,11,2,6,True
MR10,Weekend,12,2,2,True
MR10,Weekend,13,2,5,True
MR10,Weekend,14,2,1,True
MR10,Weekend,15,2,4,True
MR10,Weekend,16,2,0,True
MR10,Weekend,17,2,0,True
MR10,Weekend,18,2,0,True
MR10,Weekend,19,2,0,True
MR10,Weekend,20,2,4,True
MR10,Weekend,21,1,0,True
MR10,Weekend,22,1,0,True
MR10,Weekend,23,1,0,True
MR11,Weekday,0,1,-1,False
MR11,Weekday,1,1,-1,False
MR11,Weekday,2,1,-1,False
MR11,Weekday,3,1,-1,False
MR11,Weekday,4,1,-1,False
MR11,Weekday,5,1,-1,False
MR11,Weekday,6,2,0,True
MR11,Weekday,7,5,0,True
MR11,Weekday,8,5,0,True
MR11,Weekday,9,2,0,True
MR11,Weekday,10,2,3,True
MR11,Weekday,11,2,6,True
MR11,Weekday,12,2,2,True
MR11,Weekday,13,2,5,True
MR11,Weekday,14,2,1,True
MR11,Weekday,15,2,4,True
MR11,Weekday,16,2,0,True
MR11,Weekday,17,5,0,True
MR11,Weekday,18,5,0,True
MR11,Weekday,19,2,0,True
MR11,Weekday,20,2,4,True
MR11,Weekday,21,2,0,True
MR11,Weekday,22,2,0,True
MR11,Weekday,23,2,0,True
MR11,Weekend,0,1,-1,False
MR11,Weekend,1,1,-1,False
MR11,Weekend,2,1,-1,False
MR11,Weekend,3,1,-1,False
MR11,Weekend,4,1,-1,False
MR11,Weekend,5,1,-1,False
MR11,Weekend,6,2,0,True
MR11,Weekend,7,2,0,True
MR11,Weekend,8,2,0,True
MR11,Weekend,9,2,0,True
MR11,Weekend,10,3,3,True
MR11,Weekend,11,3,6,True
MR11,Weekend,12,3,2,True
MR11,Weekend,13,3,5,True
MR11,Weekend,14,3,1,True
MR11,Weekend,15,3,4,True
MR11,Weekend,16,3,0,True
MR11,Weekend,17,3,0,True
MR11,Weekend,18,3,0,True
MR11,Weekend,19,3,0,True
MR11,Weekend,20,2,4,True
MR11,Weekend,21,2,0,True
MR11,Weekend,22,2,0,True
MR11,Weekend,23,2,0,True
MR2,Weekday,0,1,-1,False
MR2,Weekday,1,1,-1,False
MR2,Weekday,2,1,-1,False
MR2,Weekday,3,1,-1,False
MR2,Weekday,4,1,-1,False
MR2,Weekday,5,1,-1,False
MR2,Weekday,6,4,0,True
MR2,Weekday,7,5,0,True
MR2,Weekday,8,5,0,True
MR2,Weekday,9,1,0,True
MR2,Weekday,10,1,3,True
MR2,Weekday,11,1,6,True
MR2,Weekday,12,1,2,True
MR2,Weekday,13,1,5,True
MR2,Weekday,14,1,1,True
MR2,Weekday,15,1,4,True
MR2,Weekday,16,1,0,True
MR2,Weekday,17,3,0,True
MR2,Weekday,18,3,0,True
MR2,Weekday,19,3,0,True
MR2,Weekday,20,1,4,True
MR2,Weekday,21,1,0,True
MR2,Weekday,22,1,0,True
MR2,Weekday,23,1,0,True
MR2,Weekend,0,1,-1,False
MR2,Weekend,1,1,-1,False
MR2,Weekend,2,1,-1,False
MR2,Weekend,3,1,-1,False
MR2,Weekend,4,1,-1,False
MR2,Weekend,5,1,-1,False
MR2,Weekend,6,1,0,True
MR2,Weekend,7,1,0,True
MR2,Weekend,8,1,0,True
MR2,Weekend,9,1,0,True
MR2,Weekend,10,2,3,True
MR2,Weekend,11,2,6,True
MR2,Weekend,12,2,2,True
MR2,Weekend,13,2,5,True
MR2,Weekend,14,2,1,True
MR2,Weekend,15,2,4,True
MR2,Weekend,16,2,0,True
MR2,Weekend,17,2,0,True
MR2,Weekend,18,2,0,True
MR2,Weekend,19,2,0,True
MR2,Weekend,20,2,4,True
MR2,Weekend,21,1,0,True
MR2,Weekend,22,1,0,True
MR2,Weekend,23,1,0,True
MR3,Weekday,0,1,-1,False
MR3,Weekday,1,1,-1,False
MR3,Weekday,2,1,-1,False
MR3,Weekday,3,1,-1,False
MR3,Weekday,4,1,-1,False
MR3,Weekday,5,1,-1,False
MR3,Weekday,6,4,0,True
MR3,Weekday,7,5,0,True
MR3,Weekday,8,5,0,True
MR3,Weekday,9,1,0,True
MR3,Weekday,10,1,3,True
MR3,Weekday,11,1,6,True
MR3,Weekday,12,1,2,True
MR3,Weekday,13,1,5,True
MR3,Weekday,14,1,1,True
MR3,Weekday,15,1,4,True
MR3,Weekday,16,1,0,True
MR3,Weekday,17,3,0,True
MR3,Weekday,18,3,0,True
MR3,Weekday,19,3,0,True
MR3,Weekday,20,1,4,True
MR3,Weekday,21,1,0,True
MR3,Weekday,22,1,0,True
MR3,Weekday,23,1,0,True
MR3,Weekend,0,1,-1,False
MR3,Weekend,1,1,-1,False
MR3,Weekend,2,1,-1,False
MR3,Weekend,3,1,-1,False
MR3,Weekend,4,1,-1,False
MR3,Weekend,5,1,-1,False
MR3,Weekend,6,1,0,True
MR3,Weekend,7,1,0,True
MR3,Weekend,8,1,0,True
MR3,Weekend,9,1,0,True
MR3,Weekend,10,2,3,True
MR3,Weekend,11,2,6,True
MR3,Weekend,12,2,2,True
MR3,Weekend,13,2,5,True
MR3,Weekend,14,2,1,True
MR3,Weekend,15,2,4,True
MR3,Weekend,16,2,0,True
MR3,Weekend,17,2,0,True
MR3,Weekend,18,2,0,True
MR3,Weekend,19,2,0,True
MR3,Weekend,20,2,4,True
MR3,Weekend,21,1,0,True
MR3,Weekend,22,1,0,True
MR3,Weekend,23,1,0,True
MR4,Weekday,0,1,-1,False
MR4,Weekday,1,1,-1,False
MR4,Weekday,2,1,-1,False
MR4,Weekday,3,1,-1,False
MR4,Weekday,4,1,-1,False
MR4,Weekday,5,1,-1,False
MR4,Weekday,6,2,0,True
MR4,Weekday,7,5,0,True
MR4,Weekday,8,5,0,True
MR4,Weekday,9,2,0,True
MR4,Weekday,10,2,3,True
MR4,Weekday,11,2,6,True
MR4,Weekday,12,2,2,True
MR4,Weekday,13,2,5,True
MR4,Weekday,14,2,1,True
MR4,Weekday,15,2,4,True
MR4,Weekday,16,2,0,True
MR4,Weekday,17,5,0,True
MR4,Weekday,18,5,0,True
MR4,Weekday,19,2,0,True
MR4,Weekday,20,2,4,True
MR4,Weekday,21,2,0,True
MR4,Weekday,22,2,0,True
MR4,Weekday,23,2,0,True
MR4,Weekend,0,1,-1,False
MR4,Weekend,1,1,-1,False
MR4,Weekend,2,1,-1,False
MR4,Weekend,3,1,-1,False
MR4,Weekend,4,1,-1,False
MR4,Weekend,5,1,-1,False
MR4,Weekend,6,2,0,True
MR4,Weekend,7,2,0,True
MR4,Weekend,8,2,0,True
MR4,Weekend,9,2,0,True
MR4,Weekend,10,3,3,True
MR4,Weekend,11,3,6,True
MR4,Weekend,12,3,2,True
MR4,Weekend,13,3,5,True
MR4,Weekend,14,3,1,True
MR4,Weekend,15,3,4,True
MR4,Weekend,16,3,0,True
MR4,Weekend,17,3,0,True
MR4,Weekend,18,3,0,True
MR4,Weekend,19,3,0,True
MR4,Weekend,20,2,4,True
MR4,Weekend,21,2,0,True
MR4,Weekend,22,2,0,True
MR4,Weekend,23,2,0,True
MR5,Weekday,0,1,-1,False
MR5,Weekday,1,1,-1,False
MR5,Weekday,2,1,-1,False
MR5,Weekday,3,1,-1,False
MR5,Weekday,4,1,-1,False
MR5,Weekday,5,1,-1,False
MR5,Weekday,6,2,0,True
MR5,Weekday,7,2,0,True
MR5,Weekday,8,2,0,True
MR5,Weekday,9,2,0,True
MR5,Weekday,10,2,3,True
MR5,Weekday,11,2,6,True
MR5,Weekday,12,2,2,True
MR5,Weekday,13,2,5,True
MR5,Weekday,14,2,1,True
MR5,Weekday,15,2,4,True
MR5,Weekday,16,2,0,True
MR5,Weekday,17,4,0,True
MR5,Weekday,18,5,0,True
MR5,Weekday,19,5,0,True
MR5,Weekday,20,2,4,True
MR5,Weekday,21,2,0,True
MR5,Weekday,22,2,0,True
MR5,Weekday,23,2,0,True
MR5,Weekend,0,1,-1,False
MR5,Weekend,1,1,-1,False
MR5,Weekend,2,1,-1,False
MR5,Weekend,3,1,-1,False
MR5,Weekend,4,1,-1,False
MR5,Weekend,5,1,-1,False
MR5,Weekend,6,2,0,True
MR5,Weekend,7,2,0,True
MR5,Weekend,8,2,0,True
MR5,Weekend,9,2,0,True
MR5,Weekend,10,2,3,True
MR5,Weekend,11,2,6,True
MR5,Weekend,12,3,2,True
MR5,Weekend,13,3,5,True
MR5,Weekend,14,3,1,True
MR5,Weekend,15,3,4,True
MR5,Weekend,16,3,0,True
MR5,Weekend,17,4,0,True
MR5,Weekend,18,4,0,True
MR5,Weekend,19,4,0,True
MR5,Weekend,20,4,4,True
MR5,Weekend,21,2,0,True
MR5,Weekend,22,2,0,True
MR5,Weekend,23,2,0,True
MR6,Weekday,0,1,-1,False
MR6,Weekday,1,1,-1,False
MR6,Weekday,2,1,-1,False
MR6,Weekday,3,1,-1,False
MR6,Weekday,4,1,-1,False
MR6,Weekday,5,1,-1,False
MR6,Weekday,6,2,0,True
MR6,Weekday,7,5,0,True
MR6,Weekday,8,5,0,True
MR6,Weekday,9,2,0,True
MR6,Weekday,10,2,3,True
MR6,Weekday,11,2,6,True
MR6,Weekday,12,2,2,True
MR6,Weekday,13,2,5,True
MR6,Weekday,14,2,1,True
MR6,Weekday,15,2,4,True
MR6,Weekday,16,2,0,True
MR6,Weekday,17,5,0,True
MR6,Weekday,18,5,0,True
MR6,Weekday,19,2,0,True
MR6,Weekday,20,2,4,True
