line_id,hour,is_weekend,is_raining,occupancy_percent,occupancy_level
ets,18,0,0,73.72,2
mrt_pjy,8,1,0,43.36,1
mrt_kajang,17,1,0,63.93,2
mrt_kajang,16,0,0,77.99,2
mrt_pjy,16,0,0,68.04,2
lrt_kj,8,1,1,62.96,2
ets,7,0,0,54.4,1
mrt_kajang,15,1,0,44.65,1
lrt_ampang,20,0,0,57.47,1
lrt_kj,9,0,0,100.0,3
komuter,19,0,1,91.98,3
lrt_kj,13,0,0,99.5,3
lrt_kj,7,1,0,66.37,2
tebrau,11,0,0,42.59,1
lrt_ampang,16,0,1,95.53,3
mrt_kajang,14,0,0,92.27,3
lrt_kj,18,0,0,100.0,3
lrt_ampang,16,0,0,75.16,2
lrt_kj,16,0,1,100.0,3
mrt_kajang,15,1,0,38.76,1
mrt_kajang,17,0,1,100.0,3
lrt_kj,17,0,0,100.0,3
mrt_kajang,7,0,0,100.0,3
lrt_kj,16,1,0,44.6,1
lrt_ampang,19,1,0,52.33,1
lrt_kj,18,0,0,100.0,3
lrt_ampang,12,0,1,100.0,3
mrt_kajang,18,1,0,67.82,2
mrt_kajang,17,1,0,58.55,1
komuter,17,0,0,66.19,2
lrt_kj,8,0,0,100.0,3
mrt_pjy,18,0,0,96.04,3
mrt_kajang,16,1,0,38.29,1
lrt_ampang,17,0,0,96.79,3
mrt_pjy,8,1,0,55.69,1
lrt_kj,17,0,0,100.0,3
mrt_pjy,15,1,0,32.36,1
mrt_pjy,17,0,0,100.0,3
mrt_kajang,16,1,0,38.75,1
lrt_kj,8,0,0,100.0,3
mrt_kajang,7,0,0,100.0,3
mrt_pjy,14,0,0,74.73,2
lrt_kj,11,0,0,83.21,2
ets,13,1,0,9.78,0
lrt_ampang,16,1,1,38.8,1
lrt_kj,18,1,0,69.04,2
mrt_pjy,16,0,0,62.53,2
mrt_kajang,15,1,1,58.62,1
lrt_ampang,8,0,0,92.79,3
mrt_kajang,16,0,1,97.02,3
mrt_pjy,15,1,0,17.23,0
monorail,16,0,1,52.43,1
mrt_kajang,22,1,0,53.8,1
komuter,10,0,1,66.7,2
mrt_kajang,12,0,1,100.0,3
lrt_kj,20,0,0,89.46,3
mrt_pjy,16,0,0,72.55,2
lrt_ampang,15,0,1,77.43,2
lrt_ampang,15,1,1,50.92,1
lrt_ampang,9,0,0,100.0,3
lrt_kj,16,0,0,80.62,2
mrt_pjy,18,0,0,86.45,3
mrt_kajang,16,0,0,80.51,2
mrt_kajang,9,0,1,100.0,3
lrt_ampang,17,0,1,100.0,3
lrt_ampang,8,0,0,100.0,3
lrt_ampang,14,1,1,46.49,1
monorail,14,0,1,61.72,2
mrt_kajang,12,1,0,40.05,1
monorail,16,0,0,51.38,1
mrt_pjy,21,0,0,68.95,2
lrt_kj,16,0,0,97.11,3
mrt_pjy,9,0,1,97.79,3
mrt_pjy,19,0,0,82.82,2
komuter_utara,7,1,1,49.67,1
monorail,8,0,0,68.72,2
monorail,13,1,0,12.2,0
komuter,8,0,0,66.77,2
komuter,17,0,0,62.01,2
lrt_kj,19,0,1,100.0,3
lrt_kj,9,0,1,100.0,3
lrt_ampang,19,0,0,100.0,3
lrt_ampang,17,0,1,100.0,3
mrt_kajang,19,0,0,100.0,3
mrt_pjy,6,0,1,84.42,2
lrt_ampang,9,0,1,100.0,3
mrt_kajang,15,0,0,84.97,2
komuter,9,0,0,41.37,1
lrt_ampang,11,0,0,81.55,2
mrt_pjy,18,1,0,59.32,1
lrt_kj,14,0,0,100.0,3
lrt_ampang,9,0,0,90.48,3
komuter,14,0,0,39.71,1
lrt_ampang,14,0,1,94.44,3
ets,17,0,0,58.14,1
lrt_kj,11,1,0,40.46,1
lrt_ampang,10,1,0,46.31,1
ets,6,0,0,41.87,1
lrt_kj,10,1,1,54.88,1
mrt_kajang,13,1,0,40.26,1
lrt_kj,10,1,0,34.0,1
mrt_kajang,12,0,0,83.75,2
mrt_kajang,18,0,1,100.0,3
lrt_kj,12,0,0,90.35,3
mrt_kajang,19,0,0,100.0,3
mrt_kajang,20,1,1,74.07,2
mrt_pjy,8,0,0,90.17,3
mrt_kajang,9,0,0,100.0,3
mrt_pjy,17,0,0,94.89,3
mrt_pjy,14,0,0,62.54,2
mrt_kajang,9,0,1,100.0,3
mrt_kajang,7,0,0,100.0,3
lrt_kj,14,0,0,91.34,3
lrt_kj,7,0,1,100.0,3
mrt_pjy,15,0,0,73.08,2
mrt_pjy,8,0,1,95.09,3
mrt_kajang,13,0,1,96.79,3
lrt_ampang,16,0,0,75.87,2
lrt_ampang,17,0,1,100.0,3
lrt_kj,7,0,0,100.0,3
mrt_kajang,15,0,0,89.41,3
ets,9,0,1,74.43,2
mrt_kajang,17,0,0,92.17,3
mrt_kajang,14,0,1,100.0,3
lrt_kj,9,0,0,100.0,3
lrt_kj,14,1,0,38.79,1
mrt_kajang,8,0,0,90.37,3
lrt_ampang,7,0,0,100.0,3
mrt_kajang,11,1,1,43.63,1
mrt_kajang,20,0,0,84.09,2
lrt_ampang,9,0,1,100.0,3
komuter,13,0,0,54.05,1
mrt_kajang,12,1,1,51.81,1
lrt_kj,14,0,0,93.82,3
mrt_pjy,7,0,0,68.71,2
komuter,12,0,0,49.24,1
tebrau,17,0,1,71.39,2
mrt_kajang,7,1,1,83.72,2
lrt_ampang,17,0,1,100.0,3
mrt_kajang,14,1,1,63.96,2
lrt_ampang,9,0,1,100.0,3
lrt_kj,15,0,1,100.0,3
lrt_kj,10,0,1,100.0,3
tebrau,8,0,1,68.75,2
lrt_ampang,18,0,0,91.14,3
mrt_pjy,19,1,1,77.92,2
lrt_kj,13,0,0,100.0,3
komuter,11,0,0,35.15,1
lrt_ampang,17,0,1,100.0,3
mrt_pjy,20,1,0,25.49,0
komuter_utara,20,0,0,42.18,1
tebrau,7,0,0,47.53,1
lrt_kj,8,0,0,96.76,3
lrt_kj,18,0,0,100.0,3
mrt_kajang,22,0,0,84.46,2
lrt_ampang,6,1,0,29.0,0
lrt_kj,22,1,1,50.41,1
lrt_kj,8,0,1,100.0,3
lrt_kj,9,0,0,100.0,3
mrt_kajang,8,0,0,100.0,3
mrt_kajang,16,0,0,81.17,2
lrt_ampang,8,1,0,61.76,2
mrt_pjy,18,0,1,100.0,3
mrt_kajang,21,1,1,32.63,1
lrt_kj,10,0,0,96.25,3
lrt_kj,16,0,0,78.57,2
lrt_kj,7,0,0,100.0,3
lrt_ampang,11,1,0,26.71,0
monorail,17,0,0,64.48,2
lrt_ampang,9,1,1,66.98,2
monorail,10,0,0,56.37,1
lrt_kj,11,0,0,95.7,3
lrt_ampang,6,1,0,35.06,1
lrt_kj,17,0,0,100.0,3
mrt_pjy,9,0,0,89.46,3
mrt_pjy,8,1,1,71.31,2
mrt_kajang,18,0,1,100.0,3
mrt_kajang,8,0,0,100.0,3
lrt_kj,15,1,0,36.49,1
lrt_kj,14,1,0,46.4,1
mrt_pjy,23,1,0,12.58,0
mrt_kajang,7,0,0,100.0,3
lrt_ampang,15,0,0,67.81,2
mrt_pjy,7,0,0,89.3,3
lrt_kj,20,0,0,93.03,3
mrt_kajang,7,1,0,53.11,1
mrt_kajang,11,1,0,45.59,1
mrt_pjy,18,0,1,100.0,3
lrt_ampang,7,0,0,99.6,3
mrt_kajang,23,1,0,27.64,0
lrt_kj,20,1,0,42.19,1
lrt_kj,9,0,0,100.0,3
mrt_kajang,7,0,0,100.0,3
lrt_ampang,7,0,0,96.56,3
monorail,6,0,0,46.15,1
lrt_kj,19,0,0,100.0,3
mrt_kajang,8,1,0,70.77,2
mrt_kajang,8,0,1,100.0,3
lrt_ampang,8,0,1,100.0,3
mrt_kajang,8,0,0,100.0,3
lrt_kj,16,1,0,34.89,1
intercity,8,0,0,48.6,1
ets,16,0,1,57.62,1
lrt_kj,20,1,0,44.53,1
lrt_ampang,11,0,1,100.0,3
mrt_pjy,8,0,1,99.21,3
komuter,10,0,0,55.03,1
ets,14,1,0,18.36,0
lrt_kj,7,0,1,100.0,3
mrt_kajang,7,0,0,100.0,3
mrt_pjy,15,0,0,73.81,2
mrt_pjy,10,0,0,65.97,2
lrt_kj,18,0,0,100.0,3
lrt_kj,7,1,1,55.69,1
monorail,22,0,1,51.59,1
mrt_kajang,6,0,0,90.86,3
lrt_ampang,17,0,0,85.89,3
lrt_kj,21,1,0,44.93,1
komuter,18,1,0,50.42,1
komuter,7,0,0,60.02,2
komuter_utara,6,0,0,40.13,1
lrt_kj,17,0,0,100.0,3
mrt_kajang,13,1,1,59.52,1
komuter_utara,15,0,1,37.92,1
mrt_kajang,11,1,0,52.01,1
lrt_kj,18,0,1,100.0,3
mrt_kajang,10,1,0,28.15,0
lrt_ampang,8,1,0,62.33,2
mrt_kajang,19,0,1,100.0,3
mrt_kajang,18,0,1,100.0,3
lrt_ampang,10,1,1,48.46,1
mrt_pjy,15,1,1,39.93,1
mrt_pjy,8,0,0,78.78,2
komuter,16,0,0,52.52,1
lrt_ampang,19,0,0,96.46,3
mrt_pjy,7,1,0,48.0,1
mrt_kajang,23,1,0,24.82,0
lrt_kj,11,0,0,87.3,3
mrt_pjy,11,0,0,65.89,2
komuter,10,1,1,24.35,0
mrt_kajang,11,0,0,80.57,2
mrt_pjy,17,0,0,96.4,3
lrt_ampang,14,0,1,85.91,3
lrt_ampang,10,0,0,74.68,2
lrt_kj,18,0,1,100.0,3
lrt_kj,21,0,0,100.0,3
tebrau,20,0,0,37.1,1
mrt_kajang,7,0,0,100.0,3
lrt_ampang,17,0,0,94.82,3
lrt_ampang,8,0,1,91.74,3
mrt_kajang,19,1,0,70.0,2
mrt_kajang,11,0,1,99.19,3
mrt_pjy,18,0,0,97.38,3
mrt_pjy,21,0,0,80.82,2
mrt_kajang,16,0,0,83.93,2
mrt_kajang,17,0,0,100.0,3
lrt_ampang,22,1,1,59.57,1
komuter,17,0,0,54.76,1
lrt_kj,14,0,0,98.07,3
lrt_ampang,20,0,0,84.15,2
lrt_ampang,19,0,1,100.0,3
mrt_pjy,15,0,1,89.07,3
mrt_kajang,12,1,0,62.17,2
mrt_kajang,17,0,0,100.0,3
mrt_pjy,18,0,0,78.58,2
mrt_kajang,19,0,1,100.0,3
lrt_kj,16,0,0,100.0,3
lrt_ampang,11,0,1,92.72,3
lrt_kj,16,0,1,100.0,3
mrt_pjy,19,0,0,86.41,3
mrt_kajang,15,0,1,97.9,3
mrt_pjy,12,0,0,64.83,2
mrt_kajang,19,0,0,100.0,3
lrt_kj,10,0,1,100.0,3
mrt_pjy,8,0,0,72.83,2
monorail,19,1,0,44.52,1
mrt_pjy,18,0,1,100.0,3
lrt_kj,18,0,1,100.0,3
lrt_kj,6,0,1,98.98,3
lrt_kj,13,1,0,40.13,1
lrt_kj,17,0,0,98.77,3
lrt_ampang,9,0,0,92.47,3
monorail,9,0,0,62.76,2
lrt_kj,13,0,0,74.2,2
mrt_kajang,10,0,0,89.15,3
lrt_kj,13,0,1,99.36,3
lrt_kj,18,1,1,78.53,2
mrt_pjy,7,0,0,79.14,2
lrt_kj,7,0,0,100.0,3
mrt_kajang,6,1,1,63.74,2
mrt_kajang,18,0,0,100.0,3
lrt_kj,17,1,0,74.78,2
lrt_ampang,18,0,1,100.0,3
lrt_kj,16,0,0,87.34,3
lrt_ampang,7,0,1,98.8,3
lrt_ampang,15,1,0,54.72,1
lrt_kj,10,1,0,17.84,0
lrt_kj,15,0,0,99.31,3
lrt_ampang,15,1,1,58.67,1
monorail,9,1,1,61.91,2
mrt_pjy,19,0,0,90.08,3
lrt_ampang,9,0,0,98.68,3
lrt_kj,23,1,0,35.47,1
mrt_kajang,21,1,1,48.19,1
mrt_kajang,18,0,1,100.0,3
lrt_kj,18,0,1,100.0,3
lrt_kj,8,0,0,100.0,3
mrt_pjy,7,0,0,86.71,3
lrt_ampang,14,1,0,39.04,1
lrt_ampang,18,0,0,100.0,3
lrt_ampang,12,0,1,88.05,3
mrt_pjy,18,0,0,100.0,3
lrt_ampang,14,1,0,46.42,1
komuter,23,0,0,12.34,0
mrt_kajang,6,0,1,100.0,3
lrt_kj,13,1,0,36.76,1
lrt_ampang,17,1,0,44.97,1
monorail,12,0,0,58.26,1
lrt_kj,22,1,1,44.72,1
mrt_kajang,7,1,0,61.19,2
lrt_ampang,12,0,0,71.76,2
mrt_kajang,18,0,0,100.0,3
lrt_kj,15,0,0,91.87,3
mrt_kajang,20,0,0,80.2,2
mrt_pjy,10,0,0,57.12,1
komuter,8,0,0,59.93,1
komuter,22,0,1,56.75,1
mrt_pjy,9,0,0,86.35,3
mrt_pjy,19,0,0,83.69,2
mrt_pjy,17,0,0,100.0,3
mrt_pjy,11,0,0,75.74,2
komuter_utara,18,0,0,67.6,2
lrt_ampang,11,1,0,35.53,1
mrt_pjy,16,1,0,35.83,1
monorail,8,0,0,71.14,2
lrt_kj,9,0,0,100.0,3
tebrau,15,0,0,40.4,1
lrt_ampang,17,1,0,62.32,2
lrt_kj,16,0,0,93.07,3
mrt_pjy,12,0,0,69.24,2
lrt_kj,9,0,0,100.0,3
lrt_ampang,13,0,0,65.07,2
monorail,10,0,0,46.53,1
lrt_ampang,15,0,1,94.1,3
lrt_ampang,14,1,0,32.25,1
ets,7,0,0,54.02,1
mrt_kajang,7,0,1,100.0,3
monorail,8,0,0,73.7,2
mrt_kajang,16,0,0,90.48,3
lrt_kj,18,0,0,100.0,3
lrt_kj,14,0,0,98.2,3
mrt_kajang,14,0,0,68.28,2
monorail,19,0,1,83.04,2
mrt_kajang,20,0,1,100.0,3
lrt_ampang,11,1,0,31.49,1
komuter_utara,21,0,0,50.91,1
lrt_kj,15,0,1,100.0,3
lrt_ampang,15,1,0,51.05,1
lrt_kj,18,0,0,100.0,3
lrt_kj,19,1,0,61.25,2
lrt_ampang,9,0,1,96.25,3
mrt_kajang,6,0,0,85.33,3
lrt_kj,14,1,0,30.18,1
lrt_kj,18,0,0,100.0,3
mrt_kajang,15,0,0,80.94,2
lrt_kj,17,0,0,99.72,3
mrt_kajang,8,0,1,100.0,3
mrt_kajang,16,0,1,100.0,3
mrt_kajang,20,1,0,54.04,1
mrt_pjy,11,0,1,62.59,2
lrt_kj,9,0,1,100.0,3
lrt_kj,14,0,0,77.15,2
lrt_ampang,13,1,1,60.71,2
komuter,18,0,0,80.46,2
lrt_kj,9,0,1,100.0,3
mrt_kajang,23,1,1,36.96,1
lrt_ampang,7,0,0,94.09,3
monorail,13,1,0,26.77,0
lrt_kj,12,1,1,51.96,1
lrt_ampang,7,0,1,98.52,3
monorail,21,0,0,42.92,1
lrt_kj,12,0,0,97.28,3
lrt_ampang,8,1,0,64.69,2
mrt_kajang,18,0,0,100.0,3
mrt_pjy,20,0,0,66.42,2
monorail,20,0,0,45.23,1
mrt_kajang,19,0,0,96.41,3
mrt_pjy,19,0,0,91.3,3
mrt_kajang,9,0,0,89.74,3
lrt_ampang,20,0,0,72.64,2
mrt_pjy,16,0,0,64.84,2
lrt_ampang,16,0,0,89.25,3
mrt_kajang,8,0,0,99.68,3
komuter,6,0,1,58.85,1
komuter_utara,17,0,0,62.02,2
mrt_pjy,13,1,0,27.12,0
mrt_kajang,9,0,0,100.0,3
mrt_kajang,21,0,0,93.87,3
lrt_ampang,9,0,0,100.0,3
lrt_ampang,12,0,0,75.71,2
mrt_kajang,9,0,0,100.0,3
mrt_kajang,17,0,0,98.77,3
mrt_kajang,12,1,0,46.28,1
lrt_kj,16,0,0,87.67,3
lrt_ampang,18,0,0,100.0,3
lrt_kj,20,0,1,98.87,3
komuter,10,1,0,26.75,0
mrt_pjy,20,0,0,68.05,2
mrt_kajang,15,0,0,68.03,2
mrt_pjy,16,0,1,72.96,2
lrt_kj,13,1,1,59.23,1
mrt_kajang,18,0,1,100.0,3
lrt_ampang,17,1,1,78.62,2
mrt_pjy,12,0,0,55.56,1
mrt_kajang,8,0,0,100.0,3
mrt_pjy,18,0,0,89.2,3
mrt_kajang,15,0,1,91.26,3
mrt_kajang,18,0,1,100.0,3
mrt_kajang,15,0,1,98.89,3
lrt_kj,20,0,0,80.45,2
lrt_ampang,12,0,0,71.13,2
mrt_kajang,7,0,0,100.0,3
mrt_pjy,18,0,0,95.05,3
lrt_kj,17,1,0,89.79,3
lrt_kj,18,0,0,100.0,3
mrt_pjy,15,0,1,85.99,3
mrt_pjy,12,0,0,80.63,2
lrt_ampang,12,0,1,96.49,3
lrt_ampang,8,0,0,99.16,3
mrt_kajang,19,0,0,100.0,3
komuter_utara,9,0,1,80.58,2
komuter,8,0,0,56.93,1
mrt_kajang,19,1,0,52.89,1
mrt_kajang,8,0,0,100.0,3
mrt_kajang,17,0,1,100.0,3
mrt_kajang,11,0,0,71.32,2
lrt_kj,11,0,0,80.74,2
mrt_pjy,21,1,1,40.0,1
lrt_kj,15,1,0,52.22,1
lrt_kj,22,1,0,43.97,1
lrt_kj,16,0,0,100.0,3
mrt_kajang,6,0,0,80.09,2
mrt_pjy,20,0,0,71.04,2
mrt_pjy,7,0,1,100.0,3
mrt_kajang,10,1,1,62.46,2
lrt_kj,18,0,1,100.0,3
lrt_ampang,22,0,1,88.56,3
lrt_ampang,17,0,1,100.0,3
lrt_kj,10,0,0,100.0,3
ets,17,0,0,59.62,1
mrt_pjy,17,0,0,83.81,2
komuter,14,1,0,17.55,0
lrt_kj,9,0,0,100.0,3
lrt_ampang,17,0,1,100.0,3
mrt_kajang,14,1,1,50.94,1
mrt_pjy,16,0,0,62.32,2
mrt_kajang,21,0,0,93.33,3
lrt_ampang,13,0,0,78.55,2
ets,15,0,0,35.25,1
mrt_kajang,10,0,0,85.24,3
lrt_ampang,9,1,0,48.37,1
lrt_ampang,10,0,0,70.75,2
lrt_ampang,21,0,0,84.01,2
lrt_ampang,18,1,0,66.5,2
lrt_kj,10,0,1,100.0,3
lrt_ampang,15,0,0,82.53,2
lrt_kj,19,0,0,100.0,3
komuter,10,0,1,60.67,2
mrt_kajang,7,0,1,100.0,3
monorail,6,0,0,42.96,1
lrt_kj,8,0,0,100.0,3
mrt_pjy,17,0,0,97.8,3
mrt_kajang,19,0,0,100.0,3
lrt_kj,14,0,0,87.61,3
lrt_ampang,17,1,0,63.5,2
komuter_utara,15,1,0,18.53,0
lrt_kj,15,0,0,99.22,3
mrt_kajang,8,0,1,100.0,3
mrt_pjy,18,1,0,52.79,1
monorail,6,0,0,49.53,1
mrt_kajang,7,0,0,100.0,3
mrt_kajang,12,0,0,90.38,3
mrt_pjy,16,1,1,48.72,1
lrt_kj,20,1,0,34.6,1
mrt_kajang,15,0,0,72.28,2
mrt_kajang,8,0,0,95.84,3
mrt_pjy,15,1,1,37.28,1
lrt_kj,6,0,0,92.5,3
lrt_kj,15,0,0,96.52,3
lrt_ampang,8,1,0,54.28,1
lrt_kj,16,1,0,44.58,1
lrt_ampang,20,0,0,69.19,2
komuter_utara,11,0,1,45.27,1
lrt_kj,6,0,1,94.5,3
mrt_kajang,16,0,0,83.32,2
mrt_pjy,8,1,1,63.45,2
lrt_kj,7,0,1,100.0,3
lrt_ampang,7,0,0,98.72,3
mrt_kajang,14,1,0,42.47,1
mrt_pjy,11,0,0,62.52,2
monorail,8,0,0,68.98,2
lrt_kj,21,1,0,50.87,1
mrt_kajang,13,0,0,90.61,3
lrt_ampang,6,1,0,26.52,0
lrt_ampang,14,1,1,33.43,1
lrt_kj,8,0,0,99.92,3
mrt_kajang,10,1,0,39.07,1
lrt_kj,8,0,0,100.0,3
mrt_kajang,15,0,0,84.26,2
ets,11,0,0,43.47,1
monorail,14,0,0,63.35,2
lrt_ampang,16,0,1,79.09,2
mrt_pjy,10,0,0,50.78,1
lrt_ampang,20,1,1,42.78,1
lrt_kj,11,0,0,78.5,2
lrt_kj,11,1,0,31.95,1
lrt_kj,7,1,1,69.08,2
lrt_ampang,22,1,0,34.73,1
mrt_pjy,16,1,0,24.04,0
mrt_kajang,15,0,1,89.95,3
lrt_ampang,9,1,0,65.4,2
lrt_ampang,11,1,1,50.84,1
lrt_kj,11,0,0,94.18,3
mrt_kajang,11,0,0,83.13,2
lrt_ampang,23,1,0,21.1,0
lrt_kj,11,1,1,56.22,1
mrt_kajang,18,0,0,100.0,3
lrt_kj,11,1,0,37.34,1
mrt_pjy,18,0,1,96.39,3
lrt_kj,10,0,0,96.29,3
lrt_ampang,14,0,0,84.39,2
mrt_pjy,19,0,1,100.0,3
lrt_ampang,17,0,0,100.0,3
lrt_kj,23,1,1,27.28,0
mrt_kajang,17,0,1,100.0,3
mrt_kajang,19,0,1,100.0,3
mrt_pjy,16,0,0,75.16,2
lrt_ampang,20,0,0,74.54,2
lrt_ampang,12,1,1,60.0,2
lrt_ampang,9,1,0,37.82,1
monorail,7,0,1,78.1,2
lrt_kj,18,0,0,100.0,3
lrt_kj,10,1,1,56.23,1
mrt_pjy,13,1,0,21.94,0
mrt_pjy,8,0,0,87.61,3
lrt_kj,7,1,0,61.26,2
mrt_kajang,17,0,0,100.0,3
lrt_kj,12,1,0,37.17,1
mrt_kajang,9,0,1,100.0,3
mrt_pjy,8,1,0,50.27,1
lrt_kj,21,0,0,87.15,3
monorail,7,0,0,72.52,2
mrt_pjy,15,0,1,68.45,2
mrt_kajang,16,0,0,91.81,3
monorail,18,1,0,51.22,1
monorail,9,0,0,70.28,2
mrt_kajang,16,0,1,94.42,3
monorail,20,1,1,32.28,1
lrt_ampang,14,0,0,95.12,3
mrt_kajang,16,0,0,90.28,3
mrt_kajang,17,0,0,100.0,3
mrt_kajang,7,0,0,92.02,3
lrt_ampang,8,0,1,100.0,3
mrt_pjy,16,0,0,65.66,2
lrt_kj,8,0,0,100.0,3
lrt_ampang,17,0,0,100.0,3
mrt_pjy,11,1,0,28.06,0
mrt_pjy,15,0,0,72.25,2
monorail,18,0,1,76.09,2
lrt_kj,16,0,1,100.0,3
lrt_kj,10,0,0,91.31,3
mrt_kajang,19,0,0,100.0,3
komuter,17,0,1,76.26,2
mrt_pjy,12,0,0,78.59,2
lrt_ampang,11,1,1,49.77,1
mrt_pjy,18,0,0,96.36,3
mrt_pjy,18,0,0,91.32,3
mrt_pjy,13,1,0,23.03,0
lrt_ampang,7,1,0,64.71,2
mrt_kajang,6,0,0,75.56,2
lrt_kj,18,0,1,100.0,3
mrt_pjy,16,0,0,76.14,2
komuter,11,1,1,34.4,1
mrt_kajang,9,0,1,100.0,3
lrt_ampang,9,0,0,97.16,3
monorail,10,0,0,46.04,1
mrt_kajang,9,0,1,100.0,3
mrt_kajang,11,0,0,82.8,2
mrt_pjy,9,0,0,95.54,3
lrt_ampang,9,0,0,83.2,2
lrt_ampang,8,0,0,91.44,3
lrt_ampang,18,0,0,100.0,3
lrt_ampang,7,0,0,98.71,3
ets,15,0,0,44.9,1
lrt_kj,17,0,0,100.0,3
mrt_kajang,19,0,1,100.0,3
lrt_ampang,18,0,0,100.0,3
komuter_utara,22,1,1,37.27,1
mrt_pjy,10,0,0,54.46,1
lrt_kj,11,0,1,84.72,2
lrt_kj,19,0,0,100.0,3
lrt_ampang,7,0,0,100.0,3
mrt_kajang,7,0,0,97.07,3
lrt_kj,16,0,0,83.86,2
komuter,8,0,0,63.57,2
lrt_ampang,18,0,1,100.0,3
lrt_kj,18,0,1,100.0,3
mrt_pjy,10,0,1,82.16,2
lrt_kj,18,0,1,100.0,3
lrt_ampang,19,0,1,100.0,3
lrt_ampang,10,0,1,87.82,3
lrt_ampang,8,0,0,94.86,3
lrt_kj,14,0,0,91.15,3
lrt_kj,19,0,0,100.0,3
monorail,14,1,0,23.06,0
lrt_kj,20,1,0,46.36,1
mrt_pjy,9,0,0,64.32,2
mrt_kajang,6,0,0,89.93,3
mrt_kajang,18,0,0,100.0,3
monorail,18,0,1,78.26,2
mrt_kajang,17,0,1,100.0,3
lrt_kj,16,0,0,86.81,3
monorail,20,0,1,51.23,1
monorail,9,1,0,30.48,1
komuter,19,1,1,59.32,1
lrt_kj,6,0,0,94.51,3
lrt_kj,11,1,0,44.84,1
lrt_kj,18,0,0,100.0,3
lrt_ampang,15,1,0,33.57,1
lrt_ampang,8,0,0,95.32,3
monorail,7,0,1,81.98,2
mrt_kajang,18,0,1,100.0,3
lrt_ampang,11,0,0,75.03,2
mrt_pjy,7,1,0,57.79,1
komuter,7,0,0,60.86,2
komuter,20,1,0,13.47,0
mrt_pjy,12,0,0,56.05,1
mrt_kajang,17,0,1,100.0,3
lrt_ampang,7,0,1,100.0,3
lrt_ampang,11,0,0,74.94,2
mrt_kajang,11,0,0,69.75,2
lrt_kj,11,0,0,96.82,3
lrt_kj,9,1,0,43.62,1
lrt_kj,8,1,0,51.21,1
lrt_kj,7,0,1,100.0,3
mrt_kajang,19,0,1,100.0,3
lrt_kj,17,1,0,66.62,2
mrt_pjy,13,0,0,76.49,2
lrt_ampang,20,0,1,96.97,3
lrt_ampang,16,0,1,83.87,2
lrt_ampang,8,0,0,87.99,3
lrt_kj,20,1,0,43.47,1
lrt_kj,10,1,0,31.31,1
mrt_pjy,15,0,0,68.05,2
lrt_kj,16,0,0,82.02,2
mrt_pjy,19,0,0,100.0,3
lrt_ampang,17,0,0,96.73,3
lrt_kj,16,0,1,100.0,3
lrt_kj,10,0,1,94.64,3
mrt_pjy,17,0,0,85.02,3
lrt_ampang,17,0,0,91.1,3
mrt_kajang,21,1,0,28.74,0
lrt_kj,18,0,1,100.0,3
lrt_ampang,18,0,0,97.91,3
mrt_pjy,18,0,0,92.87,3
lrt_kj,22,0,0,98.92,3
mrt_pjy,20,0,0,75.63,2
komuter_utara,11,0,0,42.32,1
mrt_kajang,8,0,0,100.0,3
lrt_ampang,19,1,0,75.6,2
lrt_kj,18,0,1,100.0,3
mrt_kajang,9,0,0,100.0,3
lrt_kj,16,1,0,43.56,1
mrt_kajang,18,0,0,100.0,3
lrt_ampang,18,0,0,100.0,3
lrt_kj,11,1,0,37.56,1
komuter_utara,8,0,0,58.26,1
monorail,16,1,0,24.92,0
lrt_ampang,23,0,0,51.61,1
mrt_kajang,12,0,1,82.68,2
lrt_ampang,8,0,0,92.8,3
lrt_kj,10,1,0,43.27,1
lrt_kj,19,0,1,100.0,3
mrt_pjy,11,0,1,66.52,2
lrt_ampang,6,0,1,86.09,3
mrt_kajang,7,0,0,94.68,3
lrt_ampang,7,1,1,75.97,2
mrt_kajang,8,0,0,88.41,3
mrt_pjy,15,1,0,43.22,1
lrt_ampang,9,0,1,100.0,3
mrt_pjy,8,1,0,45.89,1
mrt_kajang,9,0,0,100.0,3
mrt_pjy,23,0,1,77.19,2
mrt_pjy,6,1,0,26.47,0
komuter,18,1,0,39.58,1
komuter,6,0,1,48.92,1
ets,23,0,0,27.22,0
mrt_kajang,10,0,1,98.8,3
mrt_pjy,9,0,0,89.88,3
mrt_kajang,17,1,1,86.5,3
lrt_ampang,7,0,1,88.94,3
komuter_utara,17,0,0,57.2,1
monorail,11,0,0,50.06,1
mrt_pjy,13,0,0,73.94,2
lrt_ampang,8,0,0,100.0,3
lrt_kj,16,0,0,86.26,3
lrt_kj,12,0,0,87.83,3
mrt_kajang,7,0,0,93.24,3
lrt_ampang,18,0,1,100.0,3
lrt_ampang,11,1,1,54.24,1
mrt_kajang,7,0,0,93.22,3
lrt_ampang,18,0,0,100.0,3
lrt_ampang,8,0,0,100.0,3
mrt_pjy,12,0,1,91.95,3
lrt_ampang,9,0,0,91.16,3
lrt_ampang,7,1,1,74.45,2
mrt_kajang,7,0,1,100.0,3
mrt_pjy,17,0,1,100.0,3
lrt_kj,14,0,1,100.0,3
lrt_ampang,10,1,0,35.48,1
lrt_kj,16,0,0,88.17,3
mrt_kajang,23,0,0,57.63,1
mrt_kajang,14,0,1,100.0,3
komuter,8,0,1,71.66,2
lrt_kj,8,0,0,100.0,3
komuter,19,1,1,60.81,2
lrt_kj,15,0,0,90.48,3
